name,ngpus,TP,PP,EP,CP,DP,sub_seq_length,micro_batch_size,num_of_micro_batches,pipeline_parallelism_bubble_rate,data_parallel_sharding_strategy,total_memory_gb,model_and_optimizer_states_memory_gb,activations_memory_gb,cross_entropy_activation_memory_gb,practice_activations_memory_gb,expert_parameters_m,non_expert_parameters_m,expert_layers_activations_gb,practice_expert_layers_activations_gb,non_expert_layers_activations_gb,mlp_activation_mb,moe_activation_mb,token_imbalance_hypothesis
LLaMA-3.1 405B,8,2,1,1,4,1,2048,1,4096.0,0.0,NO_OP,3472.90283203125,3401.7890625,71.11376953125,1.22314453125,71.11376953125,0.0,193524.0,0.0,0.0,71.11376953125,344.0,32.0,1.0
LLaMA-3.1 405B,8,2,1,1,4,1,2048,2,2048.0,0.0,NO_OP,3544.0166015625,3401.7890625,142.2275390625,2.4462890625,142.2275390625,0.0,193524.0,0.0,0.0,142.2275390625,688.0,64.0,1.0
LLaMA-3.1 405B,8,2,1,1,4,1,2048,4,1024.0,0.0,NO_OP,3686.244140625,3401.7890625,284.455078125,4.892578125,284.455078125,0.0,193524.0,0.0,0.0,284.455078125,1376.0,128.0,1.0
LLaMA-3.1 405B,8,2,1,1,4,1,2048,1,4096.0,0.0,OPTIMIZER_STATES,3472.90283203125,3401.7890625,71.11376953125,1.22314453125,71.11376953125,0.0,193524.0,0.0,0.0,71.11376953125,344.0,32.0,1.0
LLaMA-3.1 405B,8,2,1,1,4,1,2048,2,2048.0,0.0,OPTIMIZER_STATES,3544.0166015625,3401.7890625,142.2275390625,2.4462890625,142.2275390625,0.0,193524.0,0.0,0.0,142.2275390625,688.0,64.0,1.0
LLaMA-3.1 405B,8,2,1,1,4,1,2048,4,1024.0,0.0,OPTIMIZER_STATES,3686.244140625,3401.7890625,284.455078125,4.892578125,284.455078125,0.0,193524.0,0.0,0.0,284.455078125,1376.0,128.0,1.0
LLaMA-3.1 405B,8,2,1,1,4,1,2048,1,4096.0,0.0,OPTIMIZER_STATES_AND_GRADS,3472.90283203125,3401.7890625,71.11376953125,1.22314453125,71.11376953125,0.0,193524.0,0.0,0.0,71.11376953125,344.0,32.0,1.0
LLaMA-3.1 405B,8,2,1,1,4,1,2048,2,2048.0,0.0,OPTIMIZER_STATES_AND_GRADS,3544.0166015625,3401.7890625,142.2275390625,2.4462890625,142.2275390625,0.0,193524.0,0.0,0.0,142.2275390625,688.0,64.0,1.0
LLaMA-3.1 405B,8,2,1,1,4,1,2048,4,1024.0,0.0,OPTIMIZER_STATES_AND_GRADS,3686.244140625,3401.7890625,284.455078125,4.892578125,284.455078125,0.0,193524.0,0.0,0.0,284.455078125,1376.0,128.0,1.0
LLaMA-3.1 405B,8,2,1,1,4,1,2048,1,4096.0,0.0,FULLY_SHARD,3094.92626953125,3023.8125,71.11376953125,1.22314453125,71.11376953125,0.0,193524.0,0.0,0.0,71.11376953125,344.0,32.0,1.0
LLaMA-3.1 405B,8,2,1,1,4,1,2048,2,2048.0,0.0,FULLY_SHARD,3166.0400390625,3023.8125,142.2275390625,2.4462890625,142.2275390625,0.0,193524.0,0.0,0.0,142.2275390625,688.0,64.0,1.0
LLaMA-3.1 405B,8,2,1,1,4,1,2048,4,1024.0,0.0,FULLY_SHARD,3308.267578125,3023.8125,284.455078125,4.892578125,284.455078125,0.0,193524.0,0.0,0.0,284.455078125,1376.0,128.0,1.0
LLaMA-3.1 405B,8,2,2,1,1,2,8192,1,2048.0,0.00048828125,NO_OP,1980.45703125,1700.89453125,279.5625,4.892578125,279.5625,0.0,96762.0,0.0,0.0,279.5625,1376.0,128.0,1.0
LLaMA-3.1 405B,8,2,2,1,1,2,8192,2,1024.0,0.0009765625,NO_OP,2260.01953125,1700.89453125,559.125,9.78515625,559.125,0.0,96762.0,0.0,0.0,559.125,2752.0,256.0,1.0
LLaMA-3.1 405B,8,2,2,1,1,2,8192,4,512.0,0.001953125,NO_OP,2819.14453125,1700.89453125,1118.25,19.5703125,1118.25,0.0,96762.0,0.0,0.0,1118.25,5504.0,512.0,1.0
LLaMA-3.1 405B,8,2,2,1,1,2,8192,1,2048.0,0.00048828125,OPTIMIZER_STATES,1413.4921875,1133.9296875,279.5625,4.892578125,279.5625,0.0,96762.0,0.0,0.0,279.5625,1376.0,128.0,1.0
LLaMA-3.1 405B,8,2,2,1,1,2,8192,2,1024.0,0.0009765625,OPTIMIZER_STATES,1693.0546875,1133.9296875,559.125,9.78515625,559.125,0.0,96762.0,0.0,0.0,559.125,2752.0,256.0,1.0
LLaMA-3.1 405B,8,2,2,1,1,2,8192,4,512.0,0.001953125,OPTIMIZER_STATES,2252.1796875,1133.9296875,1118.25,19.5703125,1118.25,0.0,96762.0,0.0,0.0,1118.25,5504.0,512.0,1.0
LLaMA-3.1 405B,8,2,2,1,1,2,8192,1,2048.0,0.00048828125,OPTIMIZER_STATES_AND_GRADS,1224.50390625,944.94140625,279.5625,4.892578125,279.5625,0.0,96762.0,0.0,0.0,279.5625,1376.0,128.0,1.0
LLaMA-3.1 405B,8,2,2,1,1,2,8192,2,1024.0,0.0009765625,OPTIMIZER_STATES_AND_GRADS,1504.06640625,944.94140625,559.125,9.78515625,559.125,0.0,96762.0,0.0,0.0,559.125,2752.0,256.0,1.0
LLaMA-3.1 405B,8,2,2,1,1,2,8192,4,512.0,0.001953125,OPTIMIZER_STATES_AND_GRADS,2063.19140625,944.94140625,1118.25,19.5703125,1118.25,0.0,96762.0,0.0,0.0,1118.25,5504.0,512.0,1.0
LLaMA-3.1 405B,8,2,2,1,1,2,8192,1,2048.0,0.00048828125,FULLY_SHARD,1035.515625,755.953125,279.5625,4.892578125,279.5625,0.0,96762.0,0.0,0.0,279.5625,1376.0,128.0,1.0
LLaMA-3.1 405B,8,2,2,1,1,2,8192,2,1024.0,0.0009765625,FULLY_SHARD,1315.078125,755.953125,559.125,9.78515625,559.125,0.0,96762.0,0.0,0.0,559.125,2752.0,256.0,1.0
LLaMA-3.1 405B,8,2,2,1,1,2,8192,4,512.0,0.001953125,FULLY_SHARD,1874.203125,755.953125,1118.25,19.5703125,1118.25,0.0,96762.0,0.0,0.0,1118.25,5504.0,512.0,1.0
LLaMA-3.1 405B,8,2,2,1,2,1,4096,1,4096.0,0.000244140625,NO_OP,1840.67578125,1700.89453125,139.78125,2.4462890625,139.78125,0.0,96762.0,0.0,0.0,139.78125,688.0,64.0,1.0
LLaMA-3.1 405B,8,2,2,1,2,1,4096,2,2048.0,0.00048828125,NO_OP,1980.45703125,1700.89453125,279.5625,4.892578125,279.5625,0.0,96762.0,0.0,0.0,279.5625,1376.0,128.0,1.0
LLaMA-3.1 405B,8,2,2,1,2,1,4096,4,1024.0,0.0009765625,NO_OP,2260.01953125,1700.89453125,559.125,9.78515625,559.125,0.0,96762.0,0.0,0.0,559.125,2752.0,256.0,1.0
LLaMA-3.1 405B,8,2,2,1,2,1,4096,1,4096.0,0.000244140625,OPTIMIZER_STATES,1840.67578125,1700.89453125,139.78125,2.4462890625,139.78125,0.0,96762.0,0.0,0.0,139.78125,688.0,64.0,1.0
LLaMA-3.1 405B,8,2,2,1,2,1,4096,2,2048.0,0.00048828125,OPTIMIZER_STATES,1980.45703125,1700.89453125,279.5625,4.892578125,279.5625,0.0,96762.0,0.0,0.0,279.5625,1376.0,128.0,1.0
LLaMA-3.1 405B,8,2,2,1,2,1,4096,4,1024.0,0.0009765625,OPTIMIZER_STATES,2260.01953125,1700.89453125,559.125,9.78515625,559.125,0.0,96762.0,0.0,0.0,559.125,2752.0,256.0,1.0
LLaMA-3.1 405B,8,2,2,1,2,1,4096,1,4096.0,0.000244140625,OPTIMIZER_STATES_AND_GRADS,1840.67578125,1700.89453125,139.78125,2.4462890625,139.78125,0.0,96762.0,0.0,0.0,139.78125,688.0,64.0,1.0
LLaMA-3.1 405B,8,2,2,1,2,1,4096,2,2048.0,0.00048828125,OPTIMIZER_STATES_AND_GRADS,1980.45703125,1700.89453125,279.5625,4.892578125,279.5625,0.0,96762.0,0.0,0.0,279.5625,1376.0,128.0,1.0
LLaMA-3.1 405B,8,2,2,1,2,1,4096,4,1024.0,0.0009765625,OPTIMIZER_STATES_AND_GRADS,2260.01953125,1700.89453125,559.125,9.78515625,559.125,0.0,96762.0,0.0,0.0,559.125,2752.0,256.0,1.0
LLaMA-3.1 405B,8,2,2,1,2,1,4096,1,4096.0,0.000244140625,FULLY_SHARD,1651.6875,1511.90625,139.78125,2.4462890625,139.78125,0.0,96762.0,0.0,0.0,139.78125,688.0,64.0,1.0
LLaMA-3.1 405B,8,2,2,1,2,1,4096,2,2048.0,0.00048828125,FULLY_SHARD,1791.46875,1511.90625,279.5625,4.892578125,279.5625,0.0,96762.0,0.0,0.0,279.5625,1376.0,128.0,1.0
LLaMA-3.1 405B,8,2,2,1,2,1,4096,4,1024.0,0.0009765625,FULLY_SHARD,2071.03125,1511.90625,559.125,9.78515625,559.125,0.0,96762.0,0.0,0.0,559.125,2752.0,256.0,1.0
LLaMA-3.1 405B,8,4,1,1,1,2,8192,1,2048.0,0.0,NO_OP,1843.1220703125,1700.89453125,142.2275390625,2.4462890625,142.2275390625,0.0,96762.0,0.0,0.0,142.2275390625,688.0,64.0,1.0
LLaMA-3.1 405B,8,4,1,1,1,2,8192,2,1024.0,0.0,NO_OP,1985.349609375,1700.89453125,284.455078125,4.892578125,284.455078125,0.0,96762.0,0.0,0.0,284.455078125,1376.0,128.0,1.0
LLaMA-3.1 405B,8,4,1,1,1,2,8192,4,512.0,0.0,NO_OP,2269.8046875,1700.89453125,568.91015625,9.78515625,568.91015625,0.0,96762.0,0.0,0.0,568.91015625,2752.0,256.0,1.0
LLaMA-3.1 405B,8,4,1,1,1,2,8192,1,2048.0,0.0,OPTIMIZER_STATES,1276.1572265625,1133.9296875,142.2275390625,2.4462890625,142.2275390625,0.0,96762.0,0.0,0.0,142.2275390625,688.0,64.0,1.0
LLaMA-3.1 405B,8,4,1,1,1,2,8192,2,1024.0,0.0,OPTIMIZER_STATES,1418.384765625,1133.9296875,284.455078125,4.892578125,284.455078125,0.0,96762.0,0.0,0.0,284.455078125,1376.0,128.0,1.0
LLaMA-3.1 405B,8,4,1,1,1,2,8192,4,512.0,0.0,OPTIMIZER_STATES,1702.83984375,1133.9296875,568.91015625,9.78515625,568.91015625,0.0,96762.0,0.0,0.0,568.91015625,2752.0,256.0,1.0
LLaMA-3.1 405B,8,4,1,1,1,2,8192,1,2048.0,0.0,OPTIMIZER_STATES_AND_GRADS,1087.1689453125,944.94140625,142.2275390625,2.4462890625,142.2275390625,0.0,96762.0,0.0,0.0,142.2275390625,688.0,64.0,1.0
LLaMA-3.1 405B,8,4,1,1,1,2,8192,2,1024.0,0.0,OPTIMIZER_STATES_AND_GRADS,1229.396484375,944.94140625,284.455078125,4.892578125,284.455078125,0.0,96762.0,0.0,0.0,284.455078125,1376.0,128.0,1.0
LLaMA-3.1 405B,8,4,1,1,1,2,8192,4,512.0,0.0,OPTIMIZER_STATES_AND_GRADS,1513.8515625,944.94140625,568.91015625,9.78515625,568.91015625,0.0,96762.0,0.0,0.0,568.91015625,2752.0,256.0,1.0
LLaMA-3.1 405B,8,4,1,1,1,2,8192,1,2048.0,0.0,FULLY_SHARD,898.1806640625,755.953125,142.2275390625,2.4462890625,142.2275390625,0.0,96762.0,0.0,0.0,142.2275390625,688.0,64.0,1.0
LLaMA-3.1 405B,8,4,1,1,1,2,8192,2,1024.0,0.0,FULLY_SHARD,1040.408203125,755.953125,284.455078125,4.892578125,284.455078125,0.0,96762.0,0.0,0.0,284.455078125,1376.0,128.0,1.0
LLaMA-3.1 405B,8,4,1,1,1,2,8192,4,512.0,0.0,FULLY_SHARD,1324.86328125,755.953125,568.91015625,9.78515625,568.91015625,0.0,96762.0,0.0,0.0,568.91015625,2752.0,256.0,1.0
LLaMA-3.1 405B,8,4,1,1,2,1,4096,1,4096.0,0.0,NO_OP,1772.00830078125,1700.89453125,71.11376953125,1.22314453125,71.11376953125,0.0,96762.0,0.0,0.0,71.11376953125,344.0,32.0,1.0
LLaMA-3.1 405B,8,4,1,1,2,1,4096,2,2048.0,0.0,NO_OP,1843.1220703125,1700.89453125,142.2275390625,2.4462890625,142.2275390625,0.0,96762.0,0.0,0.0,142.2275390625,688.0,64.0,1.0
LLaMA-3.1 405B,8,4,1,1,2,1,4096,4,1024.0,0.0,NO_OP,1985.349609375,1700.89453125,284.455078125,4.892578125,284.455078125,0.0,96762.0,0.0,0.0,284.455078125,1376.0,128.0,1.0
LLaMA-3.1 405B,8,4,1,1,2,1,4096,1,4096.0,0.0,OPTIMIZER_STATES,1772.00830078125,1700.89453125,71.11376953125,1.22314453125,71.11376953125,0.0,96762.0,0.0,0.0,71.11376953125,344.0,32.0,1.0
LLaMA-3.1 405B,8,4,1,1,2,1,4096,2,2048.0,0.0,OPTIMIZER_STATES,1843.1220703125,1700.89453125,142.2275390625,2.4462890625,142.2275390625,0.0,96762.0,0.0,0.0,142.2275390625,688.0,64.0,1.0
LLaMA-3.1 405B,8,4,1,1,2,1,4096,4,1024.0,0.0,OPTIMIZER_STATES,1985.349609375,1700.89453125,284.455078125,4.892578125,284.455078125,0.0,96762.0,0.0,0.0,284.455078125,1376.0,128.0,1.0
LLaMA-3.1 405B,8,4,1,1,2,1,4096,1,4096.0,0.0,OPTIMIZER_STATES_AND_GRADS,1772.00830078125,1700.89453125,71.11376953125,1.22314453125,71.11376953125,0.0,96762.0,0.0,0.0,71.11376953125,344.0,32.0,1.0
LLaMA-3.1 405B,8,4,1,1,2,1,4096,2,2048.0,0.0,OPTIMIZER_STATES_AND_GRADS,1843.1220703125,1700.89453125,142.2275390625,2.4462890625,142.2275390625,0.0,96762.0,0.0,0.0,142.2275390625,688.0,64.0,1.0
LLaMA-3.1 405B,8,4,1,1,2,1,4096,4,1024.0,0.0,OPTIMIZER_STATES_AND_GRADS,1985.349609375,1700.89453125,284.455078125,4.892578125,284.455078125,0.0,96762.0,0.0,0.0,284.455078125,1376.0,128.0,1.0
LLaMA-3.1 405B,8,4,1,1,2,1,4096,1,4096.0,0.0,FULLY_SHARD,1583.02001953125,1511.90625,71.11376953125,1.22314453125,71.11376953125,0.0,96762.0,0.0,0.0,71.11376953125,344.0,32.0,1.0
LLaMA-3.1 405B,8,4,1,1,2,1,4096,2,2048.0,0.0,FULLY_SHARD,1654.1337890625,1511.90625,142.2275390625,2.4462890625,142.2275390625,0.0,96762.0,0.0,0.0,142.2275390625,688.0,64.0,1.0
LLaMA-3.1 405B,8,4,1,1,2,1,4096,4,1024.0,0.0,FULLY_SHARD,1796.361328125,1511.90625,284.455078125,4.892578125,284.455078125,0.0,96762.0,0.0,0.0,284.455078125,1376.0,128.0,1.0
LLaMA-3.1 405B,8,4,2,1,1,1,8192,1,4096.0,0.000244140625,NO_OP,990.228515625,850.447265625,139.78125,2.4462890625,139.78125,0.0,48381.0,0.0,0.0,139.78125,688.0,64.0,1.0
LLaMA-3.1 405B,8,4,2,1,1,1,8192,2,2048.0,0.00048828125,NO_OP,1130.009765625,850.447265625,279.5625,4.892578125,279.5625,0.0,48381.0,0.0,0.0,279.5625,1376.0,128.0,1.0
LLaMA-3.1 405B,8,4,2,1,1,1,8192,4,1024.0,0.0009765625,NO_OP,1409.572265625,850.447265625,559.125,9.78515625,559.125,0.0,48381.0,0.0,0.0,559.125,2752.0,256.0,1.0
LLaMA-3.1 405B,8,4,2,1,1,1,8192,1,4096.0,0.000244140625,OPTIMIZER_STATES,990.228515625,850.447265625,139.78125,2.4462890625,139.78125,0.0,48381.0,0.0,0.0,139.78125,688.0,64.0,1.0
LLaMA-3.1 405B,8,4,2,1,1,1,8192,2,2048.0,0.00048828125,OPTIMIZER_STATES,1130.009765625,850.447265625,279.5625,4.892578125,279.5625,0.0,48381.0,0.0,0.0,279.5625,1376.0,128.0,1.0
LLaMA-3.1 405B,8,4,2,1,1,1,8192,4,1024.0,0.0009765625,OPTIMIZER_STATES,1409.572265625,850.447265625,559.125,9.78515625,559.125,0.0,48381.0,0.0,0.0,559.125,2752.0,256.0,1.0
LLaMA-3.1 405B,8,4,2,1,1,1,8192,1,4096.0,0.000244140625,OPTIMIZER_STATES_AND_GRADS,990.228515625,850.447265625,139.78125,2.4462890625,139.78125,0.0,48381.0,0.0,0.0,139.78125,688.0,64.0,1.0
LLaMA-3.1 405B,8,4,2,1,1,1,8192,2,2048.0,0.00048828125,OPTIMIZER_STATES_AND_GRADS,1130.009765625,850.447265625,279.5625,4.892578125,279.5625,0.0,48381.0,0.0,0.0,279.5625,1376.0,128.0,1.0
LLaMA-3.1 405B,8,4,2,1,1,1,8192,4,1024.0,0.0009765625,OPTIMIZER_STATES_AND_GRADS,1409.572265625,850.447265625,559.125,9.78515625,559.125,0.0,48381.0,0.0,0.0,559.125,2752.0,256.0,1.0
LLaMA-3.1 405B,8,4,2,1,1,1,8192,1,4096.0,0.000244140625,FULLY_SHARD,895.734375,755.953125,139.78125,2.4462890625,139.78125,0.0,48381.0,0.0,0.0,139.78125,688.0,64.0,1.0
LLaMA-3.1 405B,8,4,2,1,1,1,8192,2,2048.0,0.00048828125,FULLY_SHARD,1035.515625,755.953125,279.5625,4.892578125,279.5625,0.0,48381.0,0.0,0.0,279.5625,1376.0,128.0,1.0
LLaMA-3.1 405B,8,4,2,1,1,1,8192,4,1024.0,0.0009765625,FULLY_SHARD,1315.078125,755.953125,559.125,9.78515625,559.125,0.0,48381.0,0.0,0.0,559.125,2752.0,256.0,1.0
LLaMA-3.1 405B,8,8,1,1,1,1,8192,1,4096.0,0.0,NO_OP,921.56103515625,850.447265625,71.11376953125,1.22314453125,71.11376953125,0.0,48381.0,0.0,0.0,71.11376953125,344.0,32.0,1.0
LLaMA-3.1 405B,8,8,1,1,1,1,8192,2,2048.0,0.0,NO_OP,992.6748046875,850.447265625,142.2275390625,2.4462890625,142.2275390625,0.0,48381.0,0.0,0.0,142.2275390625,688.0,64.0,1.0
LLaMA-3.1 405B,8,8,1,1,1,1,8192,4,1024.0,0.0,NO_OP,1134.90234375,850.447265625,284.455078125,4.892578125,284.455078125,0.0,48381.0,0.0,0.0,284.455078125,1376.0,128.0,1.0
LLaMA-3.1 405B,8,8,1,1,1,1,8192,1,4096.0,0.0,OPTIMIZER_STATES,921.56103515625,850.447265625,71.11376953125,1.22314453125,71.11376953125,0.0,48381.0,0.0,0.0,71.11376953125,344.0,32.0,1.0
LLaMA-3.1 405B,8,8,1,1,1,1,8192,2,2048.0,0.0,OPTIMIZER_STATES,992.6748046875,850.447265625,142.2275390625,2.4462890625,142.2275390625,0.0,48381.0,0.0,0.0,142.2275390625,688.0,64.0,1.0
LLaMA-3.1 405B,8,8,1,1,1,1,8192,4,1024.0,0.0,OPTIMIZER_STATES,1134.90234375,850.447265625,284.455078125,4.892578125,284.455078125,0.0,48381.0,0.0,0.0,284.455078125,1376.0,128.0,1.0
LLaMA-3.1 405B,8,8,1,1,1,1,8192,1,4096.0,0.0,OPTIMIZER_STATES_AND_GRADS,921.56103515625,850.447265625,71.11376953125,1.22314453125,71.11376953125,0.0,48381.0,0.0,0.0,71.11376953125,344.0,32.0,1.0
LLaMA-3.1 405B,8,8,1,1,1,1,8192,2,2048.0,0.0,OPTIMIZER_STATES_AND_GRADS,992.6748046875,850.447265625,142.2275390625,2.4462890625,142.2275390625,0.0,48381.0,0.0,0.0,142.2275390625,688.0,64.0,1.0
LLaMA-3.1 405B,8,8,1,1,1,1,8192,4,1024.0,0.0,OPTIMIZER_STATES_AND_GRADS,1134.90234375,850.447265625,284.455078125,4.892578125,284.455078125,0.0,48381.0,0.0,0.0,284.455078125,1376.0,128.0,1.0
LLaMA-3.1 405B,8,8,1,1,1,1,8192,1,4096.0,0.0,FULLY_SHARD,827.06689453125,755.953125,71.11376953125,1.22314453125,71.11376953125,0.0,48381.0,0.0,0.0,71.11376953125,344.0,32.0,1.0
LLaMA-3.1 405B,8,8,1,1,1,1,8192,2,2048.0,0.0,FULLY_SHARD,898.1806640625,755.953125,142.2275390625,2.4462890625,142.2275390625,0.0,48381.0,0.0,0.0,142.2275390625,688.0,64.0,1.0
LLaMA-3.1 405B,8,8,1,1,1,1,8192,4,1024.0,0.0,FULLY_SHARD,1040.408203125,755.953125,284.455078125,4.892578125,284.455078125,0.0,48381.0,0.0,0.0,284.455078125,1376.0,128.0,1.0
LLaMA-3.1 405B,128,1,1,1,1,128,8192,1,32.0,0.0,NO_OP,7372.48828125,6803.578125,568.91015625,9.78515625,568.91015625,0.0,387048.0,0.0,0.0,568.91015625,2752.0,256.0,1.0
LLaMA-3.1 405B,128,1,1,1,1,128,8192,2,16.0,0.0,NO_OP,7941.3984375,6803.578125,1137.8203125,19.5703125,1137.8203125,0.0,387048.0,0.0,0.0,1137.8203125,5504.0,512.0,1.0
LLaMA-3.1 405B,128,1,1,1,1,128,8192,4,8.0,0.0,NO_OP,9079.21875,6803.578125,2275.640625,39.140625,2275.640625,0.0,387048.0,0.0,0.0,2275.640625,11008.0,1024.0,1.0
LLaMA-3.1 405B,128,1,1,1,1,128,8192,1,32.0,0.0,OPTIMIZER_STATES,2872.204833984375,2303.294677734375,568.91015625,9.78515625,568.91015625,0.0,387048.0,0.0,0.0,568.91015625,2752.0,256.0,1.0
LLaMA-3.1 405B,128,1,1,1,1,128,8192,2,16.0,0.0,OPTIMIZER_STATES,3441.114990234375,2303.294677734375,1137.8203125,19.5703125,1137.8203125,0.0,387048.0,0.0,0.0,1137.8203125,5504.0,512.0,1.0
LLaMA-3.1 405B,128,1,1,1,1,128,8192,4,8.0,0.0,OPTIMIZER_STATES,4578.935302734375,2303.294677734375,2275.640625,39.140625,2275.640625,0.0,387048.0,0.0,0.0,2275.640625,11008.0,1024.0,1.0
LLaMA-3.1 405B,128,1,1,1,1,128,8192,1,32.0,0.0,OPTIMIZER_STATES_AND_GRADS,1372.1103515625,803.2001953125,568.91015625,9.78515625,568.91015625,0.0,387048.0,0.0,0.0,568.91015625,2752.0,256.0,1.0
LLaMA-3.1 405B,128,1,1,1,1,128,8192,2,16.0,0.0,OPTIMIZER_STATES_AND_GRADS,1941.0205078125,803.2001953125,1137.8203125,19.5703125,1137.8203125,0.0,387048.0,0.0,0.0,1137.8203125,5504.0,512.0,1.0
LLaMA-3.1 405B,128,1,1,1,1,128,8192,4,8.0,0.0,OPTIMIZER_STATES_AND_GRADS,3078.8408203125,803.2001953125,2275.640625,39.140625,2275.640625,0.0,387048.0,0.0,0.0,2275.640625,11008.0,1024.0,1.0
LLaMA-3.1 405B,128,1,1,1,1,128,8192,1,32.0,0.0,FULLY_SHARD,616.1572265625,47.2470703125,568.91015625,9.78515625,568.91015625,0.0,387048.0,0.0,0.0,568.91015625,2752.0,256.0,1.0
LLaMA-3.1 405B,128,1,1,1,1,128,8192,2,16.0,0.0,FULLY_SHARD,1185.0673828125,47.2470703125,1137.8203125,19.5703125,1137.8203125,0.0,387048.0,0.0,0.0,1137.8203125,5504.0,512.0,1.0
LLaMA-3.1 405B,128,1,1,1,1,128,8192,4,8.0,0.0,FULLY_SHARD,2322.8876953125,47.2470703125,2275.640625,39.140625,2275.640625,0.0,387048.0,0.0,0.0,2275.640625,11008.0,1024.0,1.0
LLaMA-3.1 405B,128,1,1,1,2,64,4096,1,64.0,0.0,NO_OP,7088.033203125,6803.578125,284.455078125,4.892578125,284.455078125,0.0,387048.0,0.0,0.0,284.455078125,1376.0,128.0,1.0
LLaMA-3.1 405B,128,1,1,1,2,64,4096,2,32.0,0.0,NO_OP,7372.48828125,6803.578125,568.91015625,9.78515625,568.91015625,0.0,387048.0,0.0,0.0,568.91015625,2752.0,256.0,1.0
LLaMA-3.1 405B,128,1,1,1,2,64,4096,4,16.0,0.0,NO_OP,7941.3984375,6803.578125,1137.8203125,19.5703125,1137.8203125,0.0,387048.0,0.0,0.0,1137.8203125,5504.0,512.0,1.0
LLaMA-3.1 405B,128,1,1,1,2,64,4096,1,64.0,0.0,OPTIMIZER_STATES,2623.18505859375,2338.72998046875,284.455078125,4.892578125,284.455078125,0.0,387048.0,0.0,0.0,284.455078125,1376.0,128.0,1.0
LLaMA-3.1 405B,128,1,1,1,2,64,4096,2,32.0,0.0,OPTIMIZER_STATES,2907.64013671875,2338.72998046875,568.91015625,9.78515625,568.91015625,0.0,387048.0,0.0,0.0,568.91015625,2752.0,256.0,1.0
LLaMA-3.1 405B,128,1,1,1,2,64,4096,4,16.0,0.0,OPTIMIZER_STATES,3476.55029296875,2338.72998046875,1137.8203125,19.5703125,1137.8203125,0.0,387048.0,0.0,0.0,1137.8203125,5504.0,512.0,1.0
LLaMA-3.1 405B,128,1,1,1,2,64,4096,1,64.0,0.0,OPTIMIZER_STATES_AND_GRADS,1134.90234375,850.447265625,284.455078125,4.892578125,284.455078125,0.0,387048.0,0.0,0.0,284.455078125,1376.0,128.0,1.0
LLaMA-3.1 405B,128,1,1,1,2,64,4096,2,32.0,0.0,OPTIMIZER_STATES_AND_GRADS,1419.357421875,850.447265625,568.91015625,9.78515625,568.91015625,0.0,387048.0,0.0,0.0,568.91015625,2752.0,256.0,1.0
LLaMA-3.1 405B,128,1,1,1,2,64,4096,4,16.0,0.0,OPTIMIZER_STATES_AND_GRADS,1988.267578125,850.447265625,1137.8203125,19.5703125,1137.8203125,0.0,387048.0,0.0,0.0,1137.8203125,5504.0,512.0,1.0
LLaMA-3.1 405B,128,1,1,1,2,64,4096,1,64.0,0.0,FULLY_SHARD,378.94921875,94.494140625,284.455078125,4.892578125,284.455078125,0.0,387048.0,0.0,0.0,284.455078125,1376.0,128.0,1.0
LLaMA-3.1 405B,128,1,1,1,2,64,4096,2,32.0,0.0,FULLY_SHARD,663.404296875,94.494140625,568.91015625,9.78515625,568.91015625,0.0,387048.0,0.0,0.0,568.91015625,2752.0,256.0,1.0
LLaMA-3.1 405B,128,1,1,1,2,64,4096,4,16.0,0.0,FULLY_SHARD,1232.314453125,94.494140625,1137.8203125,19.5703125,1137.8203125,0.0,387048.0,0.0,0.0,1137.8203125,5504.0,512.0,1.0
LLaMA-3.1 405B,128,1,1,1,4,32,2048,1,128.0,0.0,NO_OP,6945.8056640625,6803.578125,142.2275390625,2.4462890625,142.2275390625,0.0,387048.0,0.0,0.0,142.2275390625,688.0,64.0,1.0
LLaMA-3.1 405B,128,1,1,1,4,32,2048,2,64.0,0.0,NO_OP,7088.033203125,6803.578125,284.455078125,4.892578125,284.455078125,0.0,387048.0,0.0,0.0,284.455078125,1376.0,128.0,1.0
LLaMA-3.1 405B,128,1,1,1,4,32,2048,4,32.0,0.0,NO_OP,7372.48828125,6803.578125,568.91015625,9.78515625,568.91015625,0.0,387048.0,0.0,0.0,568.91015625,2752.0,256.0,1.0
LLaMA-3.1 405B,128,1,1,1,4,32,2048,1,128.0,0.0,OPTIMIZER_STATES,2551.828125,2409.6005859375,142.2275390625,2.4462890625,142.2275390625,0.0,387048.0,0.0,0.0,142.2275390625,688.0,64.0,1.0
LLaMA-3.1 405B,128,1,1,1,4,32,2048,2,64.0,0.0,OPTIMIZER_STATES,2694.0556640625,2409.6005859375,284.455078125,4.892578125,284.455078125,0.0,387048.0,0.0,0.0,284.455078125,1376.0,128.0,1.0
LLaMA-3.1 405B,128,1,1,1,4,32,2048,4,32.0,0.0,OPTIMIZER_STATES,2978.5107421875,2409.6005859375,568.91015625,9.78515625,568.91015625,0.0,387048.0,0.0,0.0,568.91015625,2752.0,256.0,1.0
LLaMA-3.1 405B,128,1,1,1,4,32,2048,1,128.0,0.0,OPTIMIZER_STATES_AND_GRADS,1087.1689453125,944.94140625,142.2275390625,2.4462890625,142.2275390625,0.0,387048.0,0.0,0.0,142.2275390625,688.0,64.0,1.0
