name,ngpus,TP,PP,EP,CP,DP,sub_seq_length,micro_batch_size,num_of_micro_batches,pipeline_parallelism_bubble_rate,data_parallel_sharding_strategy,total_memory_gb,model_and_optimizer_states_memory_gb,activations_memory_gb,cross_entropy_activation_memory_gb,practice_activations_memory_gb,expert_parameters_m,non_expert_parameters_m,expert_layers_activations_gb,practice_expert_layers_activations_gb,non_expert_layers_activations_gb,mlp_activation_mb,moe_activation_mb,token_imbalance_hypothesis
LLaMA-3.1 8B,8,1,1,1,2,4,4096,4,256.0,0.0,OPTIMIZER_STATES,160.876953125,67.306640625,93.5703125,19.5703125,93.5703125,0.0,7658.0,0.0,0.0,93.5703125,1472.0,128.0,1.0
LLaMA-3.1 8B,8,1,1,1,2,4,4096,1,1024.0,0.0,OPTIMIZER_STATES_AND_GRADS,68.263671875,44.87109375,23.392578125,4.892578125,23.392578125,0.0,7658.0,0.0,0.0,23.392578125,368.0,32.0,1.0
LLaMA-3.1 8B,8,1,1,1,2,4,4096,2,512.0,0.0,OPTIMIZER_STATES_AND_GRADS,91.65625,44.87109375,46.78515625,9.78515625,46.78515625,0.0,7658.0,0.0,0.0,46.78515625,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,1,1,2,4,4096,4,256.0,0.0,OPTIMIZER_STATES_AND_GRADS,138.44140625,44.87109375,93.5703125,19.5703125,93.5703125,0.0,7658.0,0.0,0.0,93.5703125,1472.0,128.0,1.0
LLaMA-3.1 8B,8,1,1,1,2,4,4096,1,1024.0,0.0,FULLY_SHARD,53.306640625,29.9140625,23.392578125,4.892578125,23.392578125,0.0,7658.0,0.0,0.0,23.392578125,368.0,32.0,1.0
LLaMA-3.1 8B,8,1,1,1,2,4,4096,2,512.0,0.0,FULLY_SHARD,76.69921875,29.9140625,46.78515625,9.78515625,46.78515625,0.0,7658.0,0.0,0.0,46.78515625,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,1,1,2,4,4096,4,256.0,0.0,FULLY_SHARD,123.484375,29.9140625,93.5703125,19.5703125,93.5703125,0.0,7658.0,0.0,0.0,93.5703125,1472.0,128.0,1.0
LLaMA-3.1 8B,8,1,1,1,4,2,2048,1,2048.0,0.0,NO_OP,146.3095703125,134.61328125,11.6962890625,2.4462890625,11.6962890625,0.0,7658.0,0.0,0.0,11.6962890625,184.0,16.0,1.0
LLaMA-3.1 8B,8,1,1,1,4,2,2048,2,1024.0,0.0,NO_OP,158.005859375,134.61328125,23.392578125,4.892578125,23.392578125,0.0,7658.0,0.0,0.0,23.392578125,368.0,32.0,1.0
LLaMA-3.1 8B,8,1,1,1,4,2,2048,4,512.0,0.0,NO_OP,181.3984375,134.61328125,46.78515625,9.78515625,46.78515625,0.0,7658.0,0.0,0.0,46.78515625,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,1,1,4,2,2048,1,2048.0,0.0,OPTIMIZER_STATES,101.4384765625,89.7421875,11.6962890625,2.4462890625,11.6962890625,0.0,7658.0,0.0,0.0,11.6962890625,184.0,16.0,1.0
LLaMA-3.1 8B,8,1,1,1,4,2,2048,2,1024.0,0.0,OPTIMIZER_STATES,113.134765625,89.7421875,23.392578125,4.892578125,23.392578125,0.0,7658.0,0.0,0.0,23.392578125,368.0,32.0,1.0
LLaMA-3.1 8B,8,1,1,1,4,2,2048,4,512.0,0.0,OPTIMIZER_STATES,136.52734375,89.7421875,46.78515625,9.78515625,46.78515625,0.0,7658.0,0.0,0.0,46.78515625,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,1,1,4,2,2048,1,2048.0,0.0,OPTIMIZER_STATES_AND_GRADS,86.4814453125,74.78515625,11.6962890625,2.4462890625,11.6962890625,0.0,7658.0,0.0,0.0,11.6962890625,184.0,16.0,1.0
LLaMA-3.1 8B,8,1,1,1,4,2,2048,2,1024.0,0.0,OPTIMIZER_STATES_AND_GRADS,98.177734375,74.78515625,23.392578125,4.892578125,23.392578125,0.0,7658.0,0.0,0.0,23.392578125,368.0,32.0,1.0
LLaMA-3.1 8B,8,1,1,1,4,2,2048,4,512.0,0.0,OPTIMIZER_STATES_AND_GRADS,121.5703125,74.78515625,46.78515625,9.78515625,46.78515625,0.0,7658.0,0.0,0.0,46.78515625,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,1,1,4,2,2048,1,2048.0,0.0,FULLY_SHARD,71.5244140625,59.828125,11.6962890625,2.4462890625,11.6962890625,0.0,7658.0,0.0,0.0,11.6962890625,184.0,16.0,1.0
LLaMA-3.1 8B,8,1,1,1,4,2,2048,2,1024.0,0.0,FULLY_SHARD,83.220703125,59.828125,23.392578125,4.892578125,23.392578125,0.0,7658.0,0.0,0.0,23.392578125,368.0,32.0,1.0
LLaMA-3.1 8B,8,1,1,1,4,2,2048,4,512.0,0.0,FULLY_SHARD,106.61328125,59.828125,46.78515625,9.78515625,46.78515625,0.0,7658.0,0.0,0.0,46.78515625,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,1,1,8,1,1024,1,4096.0,0.0,NO_OP,140.46142578125,134.61328125,5.84814453125,1.22314453125,5.84814453125,0.0,7658.0,0.0,0.0,5.84814453125,92.0,8.0,1.0
LLaMA-3.1 8B,8,1,1,1,8,1,1024,2,2048.0,0.0,NO_OP,146.3095703125,134.61328125,11.6962890625,2.4462890625,11.6962890625,0.0,7658.0,0.0,0.0,11.6962890625,184.0,16.0,1.0
LLaMA-3.1 8B,8,1,1,1,8,1,1024,4,1024.0,0.0,NO_OP,158.005859375,134.61328125,23.392578125,4.892578125,23.392578125,0.0,7658.0,0.0,0.0,23.392578125,368.0,32.0,1.0
LLaMA-3.1 8B,8,1,1,1,8,1,1024,1,4096.0,0.0,OPTIMIZER_STATES,140.46142578125,134.61328125,5.84814453125,1.22314453125,5.84814453125,0.0,7658.0,0.0,0.0,5.84814453125,92.0,8.0,1.0
LLaMA-3.1 8B,8,1,1,1,8,1,1024,2,2048.0,0.0,OPTIMIZER_STATES,146.3095703125,134.61328125,11.6962890625,2.4462890625,11.6962890625,0.0,7658.0,0.0,0.0,11.6962890625,184.0,16.0,1.0
LLaMA-3.1 8B,8,1,1,1,8,1,1024,4,1024.0,0.0,OPTIMIZER_STATES,158.005859375,134.61328125,23.392578125,4.892578125,23.392578125,0.0,7658.0,0.0,0.0,23.392578125,368.0,32.0,1.0
LLaMA-3.1 8B,8,1,1,1,8,1,1024,1,4096.0,0.0,OPTIMIZER_STATES_AND_GRADS,140.46142578125,134.61328125,5.84814453125,1.22314453125,5.84814453125,0.0,7658.0,0.0,0.0,5.84814453125,92.0,8.0,1.0
LLaMA-3.1 8B,8,1,1,1,8,1,1024,2,2048.0,0.0,OPTIMIZER_STATES_AND_GRADS,146.3095703125,134.61328125,11.6962890625,2.4462890625,11.6962890625,0.0,7658.0,0.0,0.0,11.6962890625,184.0,16.0,1.0
LLaMA-3.1 8B,8,1,1,1,8,1,1024,4,1024.0,0.0,OPTIMIZER_STATES_AND_GRADS,158.005859375,134.61328125,23.392578125,4.892578125,23.392578125,0.0,7658.0,0.0,0.0,23.392578125,368.0,32.0,1.0
LLaMA-3.1 8B,8,1,1,1,8,1,1024,1,4096.0,0.0,FULLY_SHARD,125.50439453125,119.65625,5.84814453125,1.22314453125,5.84814453125,0.0,7658.0,0.0,0.0,5.84814453125,92.0,8.0,1.0
LLaMA-3.1 8B,8,1,1,1,8,1,1024,2,2048.0,0.0,FULLY_SHARD,131.3525390625,119.65625,11.6962890625,2.4462890625,11.6962890625,0.0,7658.0,0.0,0.0,11.6962890625,184.0,16.0,1.0
LLaMA-3.1 8B,8,1,1,1,8,1,1024,4,1024.0,0.0,FULLY_SHARD,143.048828125,119.65625,23.392578125,4.892578125,23.392578125,0.0,7658.0,0.0,0.0,23.392578125,368.0,32.0,1.0
LLaMA-3.1 8B,8,1,2,1,1,4,8192,1,1024.0,0.0009765625,NO_OP,104.306640625,67.306640625,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,2,1,1,4,8192,2,512.0,0.001953125,NO_OP,141.306640625,67.306640625,74.0,19.5703125,74.0,0.0,3829.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,8,1,2,1,1,4,8192,4,256.0,0.00390625,NO_OP,215.306640625,67.306640625,148.0,39.140625,148.0,0.0,3829.0,0.0,0.0,148.0,2944.0,256.0,1.0
LLaMA-3.1 8B,8,1,2,1,1,4,8192,1,1024.0,0.0009765625,OPTIMIZER_STATES,70.6533203125,33.6533203125,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,2,1,1,4,8192,2,512.0,0.001953125,OPTIMIZER_STATES,107.6533203125,33.6533203125,74.0,19.5703125,74.0,0.0,3829.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,8,1,2,1,1,4,8192,4,256.0,0.00390625,OPTIMIZER_STATES,181.6533203125,33.6533203125,148.0,39.140625,148.0,0.0,3829.0,0.0,0.0,148.0,2944.0,256.0,1.0
LLaMA-3.1 8B,8,1,2,1,1,4,8192,1,1024.0,0.0009765625,OPTIMIZER_STATES_AND_GRADS,59.435546875,22.435546875,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,2,1,1,4,8192,2,512.0,0.001953125,OPTIMIZER_STATES_AND_GRADS,96.435546875,22.435546875,74.0,19.5703125,74.0,0.0,3829.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,8,1,2,1,1,4,8192,4,256.0,0.00390625,OPTIMIZER_STATES_AND_GRADS,170.435546875,22.435546875,148.0,39.140625,148.0,0.0,3829.0,0.0,0.0,148.0,2944.0,256.0,1.0
LLaMA-3.1 8B,8,1,2,1,1,4,8192,1,1024.0,0.0009765625,FULLY_SHARD,51.95703125,14.95703125,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,2,1,1,4,8192,2,512.0,0.001953125,FULLY_SHARD,88.95703125,14.95703125,74.0,19.5703125,74.0,0.0,3829.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,8,1,2,1,1,4,8192,4,256.0,0.00390625,FULLY_SHARD,162.95703125,14.95703125,148.0,39.140625,148.0,0.0,3829.0,0.0,0.0,148.0,2944.0,256.0,1.0
LLaMA-3.1 8B,8,1,2,1,2,2,4096,1,2048.0,0.00048828125,NO_OP,85.806640625,67.306640625,18.5,4.892578125,18.5,0.0,3829.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,8,1,2,1,2,2,4096,2,1024.0,0.0009765625,NO_OP,104.306640625,67.306640625,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,2,1,2,2,4096,4,512.0,0.001953125,NO_OP,141.306640625,67.306640625,74.0,19.5703125,74.0,0.0,3829.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,8,1,2,1,2,2,4096,1,2048.0,0.00048828125,OPTIMIZER_STATES,63.37109375,44.87109375,18.5,4.892578125,18.5,0.0,3829.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,8,1,2,1,2,2,4096,2,1024.0,0.0009765625,OPTIMIZER_STATES,81.87109375,44.87109375,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,2,1,2,2,4096,4,512.0,0.001953125,OPTIMIZER_STATES,118.87109375,44.87109375,74.0,19.5703125,74.0,0.0,3829.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,8,1,2,1,2,2,4096,1,2048.0,0.00048828125,OPTIMIZER_STATES_AND_GRADS,55.892578125,37.392578125,18.5,4.892578125,18.5,0.0,3829.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,8,1,2,1,2,2,4096,2,1024.0,0.0009765625,OPTIMIZER_STATES_AND_GRADS,74.392578125,37.392578125,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,2,1,2,2,4096,4,512.0,0.001953125,OPTIMIZER_STATES_AND_GRADS,111.392578125,37.392578125,74.0,19.5703125,74.0,0.0,3829.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,8,1,2,1,2,2,4096,1,2048.0,0.00048828125,FULLY_SHARD,48.4140625,29.9140625,18.5,4.892578125,18.5,0.0,3829.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,8,1,2,1,2,2,4096,2,1024.0,0.0009765625,FULLY_SHARD,66.9140625,29.9140625,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,2,1,2,2,4096,4,512.0,0.001953125,FULLY_SHARD,103.9140625,29.9140625,74.0,19.5703125,74.0,0.0,3829.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,8,1,2,1,4,1,2048,1,4096.0,0.000244140625,NO_OP,76.556640625,67.306640625,9.25,2.4462890625,9.25,0.0,3829.0,0.0,0.0,9.25,184.0,16.0,1.0
LLaMA-3.1 8B,8,1,2,1,4,1,2048,2,2048.0,0.00048828125,NO_OP,85.806640625,67.306640625,18.5,4.892578125,18.5,0.0,3829.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,8,1,2,1,4,1,2048,4,1024.0,0.0009765625,NO_OP,104.306640625,67.306640625,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,2,1,4,1,2048,1,4096.0,0.000244140625,OPTIMIZER_STATES,76.556640625,67.306640625,9.25,2.4462890625,9.25,0.0,3829.0,0.0,0.0,9.25,184.0,16.0,1.0
LLaMA-3.1 8B,8,1,2,1,4,1,2048,2,2048.0,0.00048828125,OPTIMIZER_STATES,85.806640625,67.306640625,18.5,4.892578125,18.5,0.0,3829.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,8,1,2,1,4,1,2048,4,1024.0,0.0009765625,OPTIMIZER_STATES,104.306640625,67.306640625,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,2,1,4,1,2048,1,4096.0,0.000244140625,OPTIMIZER_STATES_AND_GRADS,76.556640625,67.306640625,9.25,2.4462890625,9.25,0.0,3829.0,0.0,0.0,9.25,184.0,16.0,1.0
LLaMA-3.1 8B,8,1,2,1,4,1,2048,2,2048.0,0.00048828125,OPTIMIZER_STATES_AND_GRADS,85.806640625,67.306640625,18.5,4.892578125,18.5,0.0,3829.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,8,1,2,1,4,1,2048,4,1024.0,0.0009765625,OPTIMIZER_STATES_AND_GRADS,104.306640625,67.306640625,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,2,1,4,1,2048,1,4096.0,0.000244140625,FULLY_SHARD,69.078125,59.828125,9.25,2.4462890625,9.25,0.0,3829.0,0.0,0.0,9.25,184.0,16.0,1.0
LLaMA-3.1 8B,8,1,2,1,4,1,2048,2,2048.0,0.00048828125,FULLY_SHARD,78.328125,59.828125,18.5,4.892578125,18.5,0.0,3829.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,8,1,2,1,4,1,2048,4,1024.0,0.0009765625,FULLY_SHARD,96.828125,59.828125,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,4,1,1,2,8192,1,2048.0,0.00146484375,NO_OP,75.056640625,38.056640625,37.0,9.78515625,37.0,0.0,2165.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,4,1,1,2,8192,2,1024.0,0.0029296875,NO_OP,112.056640625,38.056640625,74.0,19.5703125,74.0,0.0,2165.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,8,1,4,1,1,2,8192,4,512.0,0.005859375,NO_OP,186.056640625,38.056640625,148.0,39.140625,148.0,0.0,2165.0,0.0,0.0,148.0,2944.0,256.0,1.0
LLaMA-3.1 8B,8,1,4,1,1,2,8192,1,2048.0,0.00146484375,OPTIMIZER_STATES,62.37109375,25.37109375,37.0,9.78515625,37.0,0.0,2165.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,4,1,1,2,8192,2,1024.0,0.0029296875,OPTIMIZER_STATES,99.37109375,25.37109375,74.0,19.5703125,74.0,0.0,2165.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,8,1,4,1,1,2,8192,4,512.0,0.005859375,OPTIMIZER_STATES,173.37109375,25.37109375,148.0,39.140625,148.0,0.0,2165.0,0.0,0.0,148.0,2944.0,256.0,1.0
LLaMA-3.1 8B,8,1,4,1,1,2,8192,1,2048.0,0.00146484375,OPTIMIZER_STATES_AND_GRADS,58.142578125,21.142578125,37.0,9.78515625,37.0,0.0,2165.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,4,1,1,2,8192,2,1024.0,0.0029296875,OPTIMIZER_STATES_AND_GRADS,95.142578125,21.142578125,74.0,19.5703125,74.0,0.0,2165.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,8,1,4,1,1,2,8192,4,512.0,0.005859375,OPTIMIZER_STATES_AND_GRADS,169.142578125,21.142578125,148.0,39.140625,148.0,0.0,2165.0,0.0,0.0,148.0,2944.0,256.0,1.0
LLaMA-3.1 8B,8,1,4,1,1,2,8192,1,2048.0,0.00146484375,FULLY_SHARD,53.9140625,16.9140625,37.0,9.78515625,37.0,0.0,2165.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,4,1,1,2,8192,2,1024.0,0.0029296875,FULLY_SHARD,90.9140625,16.9140625,74.0,19.5703125,74.0,0.0,2165.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,8,1,4,1,1,2,8192,4,512.0,0.005859375,FULLY_SHARD,164.9140625,16.9140625,148.0,39.140625,148.0,0.0,2165.0,0.0,0.0,148.0,2944.0,256.0,1.0
LLaMA-3.1 8B,8,1,4,1,2,1,4096,1,4096.0,0.000732421875,NO_OP,56.556640625,38.056640625,18.5,4.892578125,18.5,0.0,2165.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,8,1,4,1,2,1,4096,2,2048.0,0.00146484375,NO_OP,75.056640625,38.056640625,37.0,9.78515625,37.0,0.0,2165.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,4,1,2,1,4096,4,1024.0,0.0029296875,NO_OP,112.056640625,38.056640625,74.0,19.5703125,74.0,0.0,2165.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,8,1,4,1,2,1,4096,1,4096.0,0.000732421875,OPTIMIZER_STATES,56.556640625,38.056640625,18.5,4.892578125,18.5,0.0,2165.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,8,1,4,1,2,1,4096,2,2048.0,0.00146484375,OPTIMIZER_STATES,75.056640625,38.056640625,37.0,9.78515625,37.0,0.0,2165.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,4,1,2,1,4096,4,1024.0,0.0029296875,OPTIMIZER_STATES,112.056640625,38.056640625,74.0,19.5703125,74.0,0.0,2165.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,8,1,4,1,2,1,4096,1,4096.0,0.000732421875,OPTIMIZER_STATES_AND_GRADS,56.556640625,38.056640625,18.5,4.892578125,18.5,0.0,2165.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,8,1,4,1,2,1,4096,2,2048.0,0.00146484375,OPTIMIZER_STATES_AND_GRADS,75.056640625,38.056640625,37.0,9.78515625,37.0,0.0,2165.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,4,1,2,1,4096,4,1024.0,0.0029296875,OPTIMIZER_STATES_AND_GRADS,112.056640625,38.056640625,74.0,19.5703125,74.0,0.0,2165.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,8,1,4,1,2,1,4096,1,4096.0,0.000732421875,FULLY_SHARD,52.328125,33.828125,18.5,4.892578125,18.5,0.0,2165.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,8,1,4,1,2,1,4096,2,2048.0,0.00146484375,FULLY_SHARD,70.828125,33.828125,37.0,9.78515625,37.0,0.0,2165.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,4,1,2,1,4096,4,1024.0,0.0029296875,FULLY_SHARD,107.828125,33.828125,74.0,19.5703125,74.0,0.0,2165.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,8,1,8,1,1,1,8192,1,4096.0,0.001708984375,NO_OP,60.431640625,23.431640625,37.0,9.78515625,37.0,0.0,1333.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,8,1,1,1,8192,2,2048.0,0.00341796875,NO_OP,97.431640625,23.431640625,74.0,19.5703125,74.0,0.0,1333.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,8,1,8,1,1,1,8192,4,1024.0,0.0068359375,NO_OP,171.431640625,23.431640625,148.0,39.140625,148.0,0.0,1333.0,0.0,0.0,148.0,2944.0,256.0,1.0
LLaMA-3.1 8B,8,1,8,1,1,1,8192,1,4096.0,0.001708984375,OPTIMIZER_STATES,60.431640625,23.431640625,37.0,9.78515625,37.0,0.0,1333.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,8,1,1,1,8192,2,2048.0,0.00341796875,OPTIMIZER_STATES,97.431640625,23.431640625,74.0,19.5703125,74.0,0.0,1333.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,8,1,8,1,1,1,8192,4,1024.0,0.0068359375,OPTIMIZER_STATES,171.431640625,23.431640625,148.0,39.140625,148.0,0.0,1333.0,0.0,0.0,148.0,2944.0,256.0,1.0
LLaMA-3.1 8B,8,1,8,1,1,1,8192,1,4096.0,0.001708984375,OPTIMIZER_STATES_AND_GRADS,60.431640625,23.431640625,37.0,9.78515625,37.0,0.0,1333.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,8,1,8,1,1,1,8192,2,2048.0,0.00341796875,OPTIMIZER_STATES_AND_GRADS,97.431640625,23.431640625,74.0,19.5703125,74.0,0.0,1333.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,8,1,8,1,1,1,8192,4,1024.0,0.0068359375,OPTIMIZER_STATES_AND_GRADS,171.431640625,23.431640625,148.0,39.140625,148.0,0.0,1333.0,0.0,0.0,148.0,2944.0,256.0,1.0
